type,initial_threshold,final_threshold,late_threshold,step_initial,step_final,step_late,kl_index,kl_name,n,pearson_r,pearson_p,spearman_r,spearman_p
early_mid_vs_improvement,0.17500000000000004,0.09000000000000001,nan,373,397,-1,0,H(~p|p),144,0.3293943467609137,5.545089865607526e-05,0.4878138120954526,5.596623945090423e-10
early_mid_vs_improvement,0.17500000000000004,0.09000000000000001,nan,373,397,-1,1,H(p|~p),144,0.3938457591895793,1.0404759976780354e-06,0.41773912270821273,1.894750064691417e-07
early_mid_vs_improvement,0.17500000000000004,0.08000000000000002,nan,373,401,-1,0,H(~p|p),144,0.35303020611559316,1.4246935632972346e-05,0.49806445049846043,2.1266966841425393e-10
early_mid_vs_improvement,0.17500000000000004,0.08000000000000002,nan,373,401,-1,1,H(p|~p),144,0.40308022426633217,5.472210969043613e-07,0.4259021091442925,1.0265999046733386e-07
early_mid_vs_improvement,0.17500000000000004,0.07,nan,373,406,-1,0,H(~p|p),144,0.39704775208045295,8.344868665985143e-07,0.527477752927797,1.1003258081492563e-11
early_mid_vs_improvement,0.17500000000000004,0.07,nan,373,406,-1,1,H(p|~p),144,0.4269680353887576,9.465109026236633e-08,0.4567373784390258,8.716701158364794e-09
early_mid_vs_improvement,0.17500000000000004,0.06,nan,373,411,-1,0,H(~p|p),144,0.4461089973598244,2.0969631478018474e-08,0.5522883177212733,7.180765502752327e-13
early_mid_vs_improvement,0.17500000000000004,0.06,nan,373,411,-1,1,H(p|~p),144,0.45408760468977366,1.0879818980045688e-08,0.4840196787482867,7.942873075153069e-10
early_mid_vs_improvement,0.17500000000000004,0.05000000000000002,nan,373,417,-1,0,H(~p|p),144,0.5034738213409962,1.2597378454755274e-10,0.5901111634992735,7.067514589054673e-15
early_mid_vs_improvement,0.17500000000000004,0.05000000000000002,nan,373,417,-1,1,H(p|~p),144,0.484376818986078,7.68677475388427e-10,0.5200919600204755,2.37761851471014e-11
early_mid_vs_improvement,0.17500000000000004,0.04000000000000001,nan,373,424,-1,0,H(~p|p),144,0.5756677085859471,4.4268244162469145e-14,0.612493733941606,3.4134388995137997e-16
early_mid_vs_improvement,0.17500000000000004,0.04000000000000001,nan,373,424,-1,1,H(p|~p),144,0.5336559059289514,5.692979606577059e-12,0.5369806202885241,3.971153256132179e-12
early_mid_vs_improvement,0.17500000000000004,0.03,nan,373,432,-1,0,H(~p|p),144,0.6476829577872518,1.737432822664357e-18,0.6100054417175033,4.83777620026742e-16
early_mid_vs_improvement,0.17500000000000004,0.03,nan,373,432,-1,1,H(p|~p),144,0.5826476325420162,1.8446997865501838e-14,0.5329051558640118,6.171995769431906e-12
early_mid_vs_improvement,0.17500000000000004,0.020000000000000018,nan,373,444,-1,0,H(~p|p),144,0.6648472322336082,1.0195352318669497e-19,0.5613571178142872,2.5004104582398495e-13
early_mid_vs_improvement,0.17500000000000004,0.020000000000000018,nan,373,444,-1,1,H(p|~p),144,0.5522227619321602,7.234899786149334e-13,0.47173299753947545,2.397850688677975e-09
early_mid_vs_improvement,0.17500000000000004,0.01,nan,373,463,-1,0,H(~p|p),144,0.5321135611007888,6.719346016896892e-12,0.42944145121306954,7.830714059083343e-08
early_mid_vs_improvement,0.17500000000000004,0.01,nan,373,463,-1,1,H(p|~p),144,0.38170399689112927,2.3525087200169006e-06,0.3358078186710464,3.8766883797207315e-05
early_mid_vs_improvement,0.15000000000000002,0.14,nan,379,381,-1,0,H(~p|p),144,0.3033222949575851,0.00021936877503690703,0.4672843962820561,3.5394536366708655e-09
early_mid_vs_improvement,0.15000000000000002,0.14,nan,379,381,-1,1,H(p|~p),144,0.3953050091731066,9.41221448506555e-07,0.3988971333372912,7.338743897555641e-07
early_mid_vs_improvement,0.15000000000000002,0.13,nan,379,384,-1,0,H(~p|p),144,0.2952878964063057,0.0003268508107921895,0.4616686543804867,5.741107017043237e-09
early_mid_vs_improvement,0.15000000000000002,0.13,nan,379,384,-1,1,H(p|~p),144,0.3757225901118571,3.4747349904941565e-06,0.39155808201662085,1.2163893472164626e-06
